ID,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
25830,False,False,False,False,False,True,False,False,False,False,False,False,False
25850,False,False,False,False,False,True,True,False,False,False,False,False,False
42890,False,False,False,False,False,True,False,False,False,False,False,False,False
25890,False,False,False,False,False,True,False,False,False,False,False,False,False
25900,False,False,False,False,False,True,True,False,False,False,False,False,False
25910,False,False,False,False,False,True,False,False,False,False,False,False,False
25980,False,False,False,False,False,True,False,True,False,False,False,False,False
25990,False,False,False,False,False,True,False,True,False,False,False,False,False
26000,False,True,True,False,False,False,False,False,False,False,False,False,False
26300,False,True,True,False,False,False,False,False,False,False,False,False,False
26500,False,True,False,False,True,False,False,False,False,False,False,False,False
26800,False,True,False,False,True,True,False,False,False,False,False,False,False
26900,False,True,False,False,True,False,False,False,False,False,False,False,False
27000,False,True,False,True,False,False,False,False,False,False,False,False,False
27020,False,True,False,False,False,False,False,True,False,False,False,False,False
27050,False,True,False,True,True,False,False,False,False,False,False,False,False
27200,False,False,False,False,False,False,False,False,False,False,True,False,False
27330,False,False,True,False,False,False,False,False,False,False,False,False,False
27400,False,True,False,False,True,False,True,False,False,False,False,False,False
27600,False,True,False,False,True,False,False,False,False,False,False,False,False
27800,False,True,False,False,False,False,False,False,False,False,False,False,False
27810,False,True,False,False,False,False,False,False,False,False,False,False,False
27900,False,False,True,True,False,False,False,False,False,False,False,False,False
27920,False,True,True,False,False,False,False,False,False,False,False,False,False
27940,False,True,True,False,False,False,False,False,False,False,False,False,False
28000,False,False,True,False,False,False,False,False,False,False,False,False,False
29120,False,True,False,False,True,False,False,False,False,False,False,False,False
29130,False,True,False,False,True,False,False,False,False,False,False,False,False
29160,False,True,False,True,False,False,False,False,False,False,False,False,False
29180,False,True,False,False,True,False,False,False,False,False,False,False,False
29540,False,False,False,False,False,False,True,False,False,False,False,False,True
29560,False,False,False,False,False,False,True,False,False,False,False,False,True
29570,False,False,False,False,False,False,True,False,False,False,False,False,True
29580,False,False,False,False,False,False,True,False,False,False,False,False,True
29700,False,False,True,False,False,False,True,False,False,False,False,False,True
29800,False,True,True,True,True,True,True,False,False,False,False,False,False
29900,False,False,True,False,False,False,False,False,False,False,False,False,False
31170,False,False,False,True,False,False,False,False,False,False,False,False,False
31180,False,False,False,True,False,False,False,False,False,False,False,False,False
31190,False,False,False,True,False,False,False,False,False,False,False,False,False
31200,False,False,False,True,False,False,False,False,False,False,False,False,False
31210,False,False,False,True,False,False,False,False,False,False,False,False,False
31220,False,False,True,True,False,False,False,False,False,False,False,False,False
31230,False,False,False,True,False,False,False,False,False,False,False,False,False
31240,False,False,False,True,False,False,False,False,False,False,False,False,False
31250,False,False,False,True,False,False,False,False,False,False,False,False,False
31260,False,False,False,True,False,False,False,False,False,False,False,False,False
31270,False,False,False,True,True,False,False,False,False,False,False,False,False
31280,False,False,False,False,True,False,False,False,False,False,True,False,False
31290,False,False,False,True,False,False,False,False,False,False,False,False,False
31300,False,False,True,False,False,False,False,False,False,False,False,False,False
31700,False,True,True,False,False,False,False,False,False,False,False,False,False
31800,False,False,False,True,False,False,False,False,False,False,False,False,False
31810,False,False,False,True,False,False,False,False,False,False,False,False,False
31820,False,False,False,True,False,False,False,False,False,False,False,False,False
31830,False,False,False,False,False,False,False,False,False,False,False,False,False
31840,False,False,False,True,False,False,False,False,False,False,False,False,False
31850,False,False,False,True,False,False,False,False,False,False,False,False,False
31860,False,False,False,True,False,False,False,False,False,False,False,False,False
31870,False,False,False,True,True,False,False,False,False,False,False,False,False
31880,False,False,False,False,False,False,False,False,False,False,False,False,False
31890,False,False,True,False,False,False,False,False,False,False,False,False,False
31900,False,False,False,True,False,False,False,False,False,False,False,False,False
31910,False,False,False,True,False,False,False,False,False,False,False,False,False
31920,False,False,False,True,False,False,False,False,False,False,False,False,False
31930,False,False,False,True,False,False,False,False,False,False,False,False,False
31980,False,False,False,True,False,False,False,False,False,False,False,False,False
32000,False,True,False,False,True,False,False,False,False,False,False,False,False
32110,False,False,False,False,True,False,False,False,False,False,False,False,False
32120,False,False,False,False,True,False,False,False,False,False,False,False,False
32140,False,False,False,True,True,False,False,False,False,False,False,False,False
32150,False,True,False,False,True,True,False,False,False,False,False,False,False
32160,False,False,False,False,True,False,False,False,False,False,True,False,False
32200,False,True,True,False,False,False,False,False,False,False,True,True,False
32310,False,False,False,True,False,False,False,False,False,False,False,False,False
32330,False,False,True,True,False,False,False,False,False,False,False,False,False
32340,False,False,False,True,False,False,False,False,False,False,False,False,False
32350,False,False,True,False,False,False,False,True,False,False,False,False,False
32360,False,False,False,True,False,False,False,False,False,False,False,False,False
32370,False,False,False,False,False,False,True,False,False,False,False,False,False
32380,False,False,True,False,False,False,False,False,False,False,False,False,False
32390,False,False,True,False,False,False,False,False,False,False,False,False,False
32400,False,False,True,False,False,False,False,False,False,False,False,False,False
32410,False,False,False,False,True,False,False,False,False,False,False,False,False
32420,False,False,True,False,False,False,False,False,False,False,False,False,False
32430,False,False,True,False,False,False,False,False,False,False,False,False,False
32440,False,False,False,True,False,False,False,False,False,False,False,False,False
32450,False,False,False,True,False,False,False,False,False,False,False,False,False
32460,False,False,False,True,False,False,False,False,False,False,False,False,False
32470,False,False,False,False,False,True,False,False,False,False,False,False,False
32500,False,False,True,False,False,False,False,False,False,False,False,False,False
32510,False,False,True,True,False,False,False,False,False,False,False,False,False
32610,False,False,True,False,False,False,False,False,False,False,False,False,False
32620,False,False,True,False,False,False,False,False,False,False,False,False,False
32630,False,False,True,False,False,False,False,False,False,False,False,False,False
32640,False,False,True,False,False,False,False,False,False,False,False,False,False
32650,False,False,True,False,False,False,False,False,False,False,False,False,False
32660,False,False,True,False,False,False,False,False,False,False,False,False,False
32670,False,False,True,False,False,False,False,False,False,False,False,False,False
32680,False,False,True,False,False,False,False,False,False,False,False,False,False
32710,False,False,False,False,False,False,False,True,False,False,False,False,False
32720,False,False,False,False,False,False,False,True,False,False,False,False,False
32730,False,False,False,False,False,False,False,True,False,False,False,False,False
32740,False,False,False,False,False,False,False,True,False,False,False,False,False
32750,False,False,True,False,False,False,False,True,False,False,False,False,False
32760,False,False,False,False,False,False,False,True,False,False,False,False,False
32770,False,False,True,False,False,False,False,False,False,False,False,False,False
32800,False,False,True,False,False,False,True,False,False,False,False,False,False
32900,False,True,False,False,True,True,False,True,False,False,False,False,False
33100,False,True,True,False,False,False,True,False,False,False,False,False,False
33110,False,True,True,False,False,False,True,False,False,False,False,False,False
33120,False,True,True,False,False,False,True,False,False,False,False,False,False
33130,False,True,True,False,False,False,True,False,False,False,False,False,False
33180,False,True,True,False,False,False,True,False,False,False,False,False,False
33210,False,False,False,False,False,True,False,True,False,False,False,False,False
33220,False,False,True,False,False,False,False,False,False,False,False,False,False
33230,False,False,True,True,False,False,False,False,False,False,False,False,False
33320,False,False,True,True,False,False,False,False,False,False,False,False,False
33390,False,True,True,False,False,False,False,False,False,False,False,False,False
33420,False,False,True,True,False,False,False,False,False,False,False,False,False
33440,False,False,True,False,False,False,False,False,False,False,False,True,False
33460,False,False,False,True,False,False,False,True,False,False,False,False,False
33520,False,False,False,False,False,True,False,True,False,False,False,False,False
33550,False,False,True,False,False,False,True,False,False,False,False,False,False
33570,False,False,False,False,False,True,True,True,False,False,False,False,False
33580,False,False,False,False,False,True,False,True,False,False,False,False,False
33600,False,False,False,True,False,False,False,False,False,False,False,False,False
33610,False,False,False,True,False,False,False,False,False,False,False,False,False
33620,False,False,True,False,False,False,False,False,False,False,False,True,False
33650,False,False,False,False,True,False,False,False,False,False,False,False,False
33660,False,True,False,False,True,False,False,False,False,False,False,False,False
33670,False,False,False,False,False,True,True,False,False,False,False,False,False
33680,False,True,False,False,False,False,False,False,False,False,False,False,False
33700,False,False,False,False,True,False,False,True,False,False,False,False,False
33710,False,False,False,False,True,False,False,True,False,False,False,False,False
33720,False,False,False,False,True,False,False,True,False,False,False,False,False
33730,False,False,False,False,False,False,False,True,False,False,False,False,False
33750,False,False,False,False,False,False,False,True,False,False,False,False,False
33760,False,False,False,False,True,False,False,False,False,False,False,False,False
33770,False,False,False,False,False,False,True,False,False,False,False,False,False
33790,False,False,False,False,True,False,False,False,False,False,False,False,False
33900,False,False,True,False,False,True,False,True,False,False,False,False,False
33930,False,False,True,False,False,True,False,True,False,False,False,False,False
33950,False,True,False,False,True,False,False,False,False,False,False,False,False
33980,False,False,True,False,False,False,False,False,False,False,False,False,False
33990,False,False,False,True,False,False,False,False,False,False,False,False,False
34010,False,False,True,False,False,False,True,False,False,False,False,False,False
34030,False,False,False,False,False,True,False,False,False,False,False,False,False
34180,False,False,False,False,False,False,False,False,False,False,True,False,False
34190,False,False,False,False,False,False,False,False,False,False,False,True,False
34272,False,False,True,False,False,False,False,False,False,False,False,False,False
34273,False,False,True,False,False,False,False,False,False,False,False,False,False
34274,False,False,True,False,False,False,False,False,False,False,False,False,False
34275,False,False,False,False,False,True,False,False,False,False,False,False,False
34276,False,False,True,False,False,False,False,False,False,False,False,False,False
34277,False,False,True,False,False,False,False,False,False,False,False,False,False
34278,False,False,False,False,False,False,False,False,False,False,False,False,False
34279,False,False,True,False,False,False,False,False,False,False,False,False,False
34280,False,False,True,False,False,False,False,False,False,False,False,False,False
34281,False,False,True,False,False,False,False,False,False,False,False,False,False
34282,False,False,True,False,False,False,False,False,False,False,False,False,False
34283,False,False,False,False,False,False,False,False,False,False,False,False,False
34284,False,False,True,False,False,False,False,False,False,False,False,False,False
34285,False,False,False,False,True,True,False,False,False,False,False,False,False
34286,False,False,False,False,True,True,False,False,False,False,False,False,False
34287,False,False,False,True,False,False,False,False,False,False,False,False,False
34288,False,False,True,False,False,False,False,False,False,False,False,False,False
34289,False,False,False,False,False,False,True,False,False,False,False,False,False
34310,False,False,True,False,False,False,False,False,False,False,False,False,False
34311,False,False,False,False,False,False,False,False,False,False,False,False,False
34312,False,False,False,False,False,False,False,False,False,False,False,False,False
34313,False,False,True,False,False,False,False,False,False,False,False,False,False
34314,False,False,True,False,False,False,False,True,False,False,False,False,False
34315,False,False,True,False,False,False,False,False,False,False,False,False,False
34316,False,False,True,False,False,False,False,False,False,False,False,False,False
34317,False,False,False,False,True,False,False,False,False,False,False,False,False
34318,False,False,False,False,False,False,False,False,False,False,False,False,False
34319,False,False,False,True,False,False,False,False,False,False,False,False,False
34330,False,False,False,False,False,True,False,False,False,False,False,False,False
34410,False,False,True,False,False,False,False,False,False,False,False,False,False
34420,False,False,False,False,False,True,False,False,False,False,False,False,False
34500,False,True,False,False,False,True,False,True,False,False,False,False,False
34600,False,False,False,False,False,True,False,False,False,False,False,False,False
34630,False,False,False,False,False,True,False,False,False,False,False,False,False
34640,False,False,False,False,False,True,False,False,False,False,False,False,False
34650,False,False,False,False,False,True,False,False,False,False,False,False,False
34800,False,False,False,True,False,False,False,False,False,False,False,False,False
34810,False,False,True,False,False,False,False,True,False,False,False,False,False
34820,False,False,False,False,False,False,False,True,False,False,False,False,False
34830,False,False,True,False,False,False,False,False,False,False,False,False,False
34870,False,False,True,False,False,False,False,False,False,False,False,False,False
34900,False,True,False,False,False,False,False,False,False,False,False,False,False
34920,False,True,True,False,True,False,False,False,False,False,False,False,False
35000,False,False,True,True,False,False,False,False,False,False,False,False,False
35140,False,False,True,True,False,False,False,False,False,False,False,False,False
35070,False,False,False,False,True,False,False,False,False,False,False,False,False
35130,False,False,True,True,False,False,False,False,False,False,False,False,False
35300,False,False,False,False,False,True,False,False,False,False,False,False,False
35310,False,False,True,False,False,False,False,False,False,False,False,True,False
35320,False,False,False,False,False,False,False,False,False,False,False,True,False
35450,False,False,True,False,False,False,False,False,False,False,False,False,False
35460,False,True,True,True,False,False,False,False,False,False,False,False,False
35480,False,True,False,False,True,True,False,False,False,False,False,False,False
35600,False,False,False,True,True,True,False,False,False,False,False,False,False
35700,False,True,True,True,False,False,False,False,False,False,False,False,False
35720,False,True,True,True,False,False,False,False,False,False,False,False,False
35800,False,True,False,False,True,False,False,False,False,False,False,False,False
36000,False,True,True,False,False,False,False,False,False,False,False,False,False
36100,False,False,False,False,True,False,False,False,False,False,False,False,False
36130,False,False,False,False,True,False,False,False,False,False,False,False,False
36150,False,False,False,False,True,False,False,False,False,False,False,False,False
36180,False,False,False,False,True,False,False,False,False,False,False,False,False
36210,False,False,False,False,True,False,False,False,False,False,False,False,False
36240,False,False,False,False,True,False,False,False,False,False,False,False,False
36270,False,False,False,False,False,False,False,False,False,False,False,False,False
36300,False,False,False,False,True,False,False,False,False,False,False,False,False
36310,False,False,False,False,True,True,False,False,False,False,False,False,False
36320,False,False,False,True,True,False,False,False,False,False,False,False,False
36620,False,False,True,False,False,False,True,False,False,True,False,False,True
36900,False,False,True,False,False,False,False,True,False,False,False,False,False
36910,False,False,True,False,False,False,False,True,False,False,False,False,False
37010,False,False,True,False,False,False,False,False,False,False,False,False,False
37030,False,False,False,False,False,True,False,False,False,False,False,False,False
37100,False,True,True,False,False,False,True,False,False,False,False,False,False
37210,False,False,False,False,False,False,False,True,False,False,False,False,False
37220,False,False,False,False,False,False,False,True,False,False,False,False,False
37230,False,False,False,False,False,False,False,True,False,False,False,False,False
37240,False,False,False,False,False,False,False,True,False,False,False,False,False
37250,False,False,False,True,False,False,False,False,False,False,False,False,False
37260,False,False,False,True,False,False,False,False,False,False,False,False,False
37270,False,False,False,True,False,False,True,False,False,False,False,False,False
37280,False,False,False,False,False,False,False,True,False,False,False,False,False
37290,False,False,False,False,True,False,False,False,False,False,False,False,False
37300,False,False,False,False,False,False,False,True,False,False,False,False,False
37310,False,False,False,False,True,False,False,False,False,False,False,False,False
37320,False,False,False,False,True,False,False,False,False,False,False,False,False
37330,False,False,False,False,True,False,False,False,False,False,False,False,False
37340,False,False,False,False,True,False,False,False,False,False,False,False,False
37360,False,False,False,False,True,False,False,False,False,False,False,False,False
37370,False,False,False,False,True,False,False,False,False,False,False,False,False
37380,False,False,False,False,True,False,False,False,False,False,False,False,False
37390,False,False,False,False,True,False,False,False,False,False,False,False,False
37400,False,True,False,True,False,False,False,False,False,False,False,False,False
37500,False,True,False,False,True,False,False,False,False,False,False,False,False
37600,False,True,False,True,True,False,False,False,False,False,False,False,False
37700,False,False,True,False,False,False,False,False,False,False,False,False,False
37800,False,True,False,False,True,False,False,False,False,False,False,False,False
37960,False,False,False,False,True,False,False,False,False,False,False,False,False
38000,False,False,False,False,True,False,False,False,False,False,False,False,False
38070,False,False,False,False,True,False,False,True,False,False,False,False,False
38080,False,False,False,False,False,False,False,True,False,False,False,False,False
38090,False,False,False,False,False,False,False,True,False,False,False,False,False
38100,False,False,False,False,False,False,False,True,False,False,False,False,False
38110,False,False,False,False,False,False,False,True,False,False,False,False,False
38120,False,False,False,False,True,False,False,False,False,False,False,False,False
38130,False,False,False,False,True,False,False,False,False,False,False,False,False
38140,False,False,False,False,True,False,False,False,False,False,False,False,False
38150,False,False,False,False,True,False,False,False,False,False,False,False,False
38160,False,False,False,False,True,False,False,False,False,False,False,False,False
38170,False,False,False,False,True,False,False,False,False,False,False,False,False
38180,False,False,False,False,True,False,False,False,False,False,False,False,False
38190,False,False,False,False,True,False,False,False,False,False,False,False,False
38210,False,False,False,False,True,False,False,False,False,False,False,False,False
100,False,False,True,False,False,False,False,False,False,False,False,False,False
659,False,False,True,True,False,False,False,False,False,False,False,False,False
1309,False,False,True,False,False,False,False,False,False,False,False,False,False
1313,False,False,True,False,False,False,False,False,False,False,False,False,False
2130,False,False,True,False,False,False,True,False,False,False,False,False,False
2525,False,True,False,False,True,False,False,False,False,False,False,False,False
2545,False,True,False,False,True,False,False,False,False,False,False,False,False
2550,False,True,False,False,True,False,False,False,False,False,False,False,False
4240,False,False,False,False,False,False,False,False,False,False,False,True,False
4932,False,True,True,False,False,True,False,False,False,False,False,False,False
6129,False,True,True,False,False,False,False,False,False,False,False,False,False
8640,False,False,False,False,False,False,False,False,False,False,False,True,False
9219,False,False,True,False,False,False,False,False,False,False,False,False,False
10190,False,False,True,False,False,False,False,False,False,False,False,False,False
12370,False,False,False,False,False,True,False,False,False,False,False,False,False
12380,False,False,False,False,False,True,False,False,False,False,False,False,False
15280,False,False,False,False,False,False,False,True,False,False,False,False,False
17340,False,False,True,False,False,False,False,False,False,False,False,False,False
18049,False,True,True,False,False,False,True,False,False,False,False,False,False
18450,False,False,False,False,True,True,False,False,False,False,False,False,False
18460,False,False,False,False,True,True,False,False,False,False,False,False,False
21110,False,False,True,False,False,False,False,False,False,False,False,False,False
21120,False,False,True,False,False,False,False,False,False,False,False,False,False
22360,False,False,True,False,False,False,False,False,False,False,False,False,False
22362,False,False,True,False,False,False,False,False,False,False,False,False,False
22490,False,False,True,False,False,False,True,False,False,False,False,False,False
24043,False,False,False,False,False,False,False,True,False,False,False,False,False
24049,False,False,False,False,False,False,False,True,False,False,False,False,False
24058,False,False,False,False,False,False,False,True,False,False,False,False,False
24085,False,False,False,False,False,False,False,True,False,False,False,False,False
25860,False,False,False,False,False,True,False,False,False,False,False,False,False
33229,False,False,True,False,False,False,False,False,False,False,False,False,False
33530,False,False,False,False,False,True,False,True,False,False,False,False,False
33910,False,False,True,False,False,True,False,True,False,False,False,False,False
34019,False,False,True,False,False,False,True,False,False,False,False,False,False
34440,False,False,False,False,False,True,False,False,False,False,False,False,False
34450,False,False,False,False,False,True,False,False,False,False,False,False,False
34460,False,False,False,False,False,True,False,False,False,False,False,False,False
34470,False,False,False,False,False,True,False,False,False,False,False,False,False
35010,False,False,True,True,False,False,False,False,False,False,False,False,False
35725,False,True,True,True,False,False,False,False,False,False,False,False,False
36110,False,False,False,False,True,False,False,False,False,False,False,False,False
36120,False,False,False,False,True,False,False,False,False,False,False,False,False
36140,False,False,False,False,True,False,False,False,False,False,False,False,False
36160,False,False,False,False,True,False,False,False,False,False,False,False,False
36170,False,False,False,False,True,False,False,False,False,False,False,False,False
36190,False,False,False,False,True,False,False,False,False,False,False,False,False
36200,False,False,False,False,True,False,False,False,False,False,False,False,False
36280,False,False,False,False,False,False,False,False,False,False,False,False,False
36290,False,False,False,False,False,False,False,False,False,False,False,False,False
37420,False,True,False,True,False,False,False,False,False,False,False,False,False
37970,False,False,False,False,True,False,False,False,False,False,False,False,False
37980,False,False,False,False,True,False,False,False,False,False,False,False,False
37990,False,False,False,False,True,False,False,False,False,False,False,False,False
38010,False,False,False,False,True,False,False,False,False,False,False,False,False
38020,False,False,False,False,True,False,False,False,False,False,False,False,False
38230,False,False,False,False,False,False,False,True,False,False,False,False,False
38400,False,False,False,False,False,False,True,False,False,False,False,False,False
38410,False,False,False,False,False,False,True,False,False,False,False,False,False
38420,False,False,False,False,False,True,False,False,False,False,False,False,False
38430,False,False,True,False,False,False,False,False,False,False,False,False,False
38440,False,False,False,False,False,False,False,False,False,False,False,False,False
38450,False,False,True,False,False,False,False,False,False,False,False,False,False
38460,False,False,True,False,False,False,False,False,False,False,False,False,False
38490,False,False,True,True,False,False,False,False,False,False,False,False,False
38600,False,True,False,False,True,False,False,False,False,False,False,False,False
38700,False,True,False,False,True,False,False,False,False,False,False,False,False
38720,False,True,False,False,True,True,False,False,False,False,False,False,False
38740,False,True,True,False,False,False,False,False,False,False,False,False,False
38830,False,False,True,False,False,False,True,False,False,True,False,False,True
39000,False,False,False,True,False,True,False,True,False,False,False,False,False
39110,False,False,False,False,True,False,False,False,False,False,False,False,False
39120,False,False,False,False,False,False,True,False,False,True,False,False,True
39140,False,False,False,False,False,False,True,False,False,False,False,False,False
39150,False,False,False,False,False,False,True,False,False,False,False,False,False
39160,False,False,True,False,False,False,True,False,False,False,False,False,False
39190,False,False,False,False,False,False,True,False,False,False,False,False,False
39200,False,False,False,False,False,False,True,False,False,False,False,False,False
39210,False,False,False,False,False,False,True,False,False,False,False,False,True
39360,False,False,False,False,True,False,False,False,False,False,False,False,False
39500,False,False,True,False,False,False,True,False,False,False,False,False,False
39510,False,False,True,False,False,False,True,False,False,False,False,False,False
39520,False,False,False,False,False,True,False,True,False,False,False,False,False
39530,False,False,True,False,False,False,False,False,False,False,False,False,False
39540,False,False,True,False,False,False,True,False,False,False,False,False,False
39550,False,False,True,False,False,False,True,False,False,False,False,False,False
39560,False,False,True,False,False,False,False,False,False,False,False,False,False
39630,False,False,True,False,False,False,False,False,False,False,False,False,False
39640,False,False,True,False,False,False,False,False,False,False,False,False,False
39650,False,False,False,False,False,True,False,True,False,False,False,False,False
39660,False,False,False,False,False,True,False,True,False,False,False,False,False
39670,False,False,True,False,False,False,False,False,False,False,False,False,False
39680,False,False,False,False,False,True,False,True,False,False,False,False,False
39690,False,False,False,False,False,False,True,False,False,False,False,False,False
39800,False,True,True,False,False,False,False,False,False,False,False,False,False
39900,False,False,True,False,False,False,False,False,False,False,False,False,False
40100,False,False,False,False,False,True,False,False,False,False,False,False,False
40200,False,False,False,False,True,False,False,False,False,False,False,False,False
40210,False,False,False,False,True,False,False,False,False,False,False,False,False
40300,False,False,False,False,False,False,True,False,False,False,False,False,False
40320,False,False,False,False,False,True,False,False,False,False,False,False,False
40330,False,False,False,True,False,False,False,False,False,False,False,False,False
40340,False,False,False,True,False,False,False,False,False,False,False,False,False
40350,False,False,False,True,False,False,False,False,False,False,False,False,False
40380,False,False,False,False,False,False,False,False,False,False,False,True,False
40390,False,False,False,False,False,False,True,False,False,False,False,False,False
40400,False,True,False,False,False,True,False,False,False,False,False,False,False
40420,False,True,False,False,True,False,False,False,False,False,False,False,False
40500,False,True,True,False,False,True,False,False,False,False,False,False,False
40700,False,True,False,True,False,False,False,False,False,False,False,False,False
40720,False,True,False,True,True,False,False,False,False,False,False,False,False
40800,False,True,False,False,False,False,False,False,False,False,False,False,False
40930,False,True,False,True,False,False,False,False,False,False,False,False,False
40950,False,False,False,False,False,True,False,True,False,False,False,False,False
40960,False,False,False,False,False,True,False,True,False,False,False,False,False
40970,False,False,False,False,False,True,False,True,False,False,False,False,False
40980,False,False,False,False,False,True,False,True,False,False,False,False,False
41000,False,True,True,False,False,False,False,False,False,False,False,False,False
41014,False,True,True,False,False,False,False,False,False,False,False,False,False
41050,False,True,True,False,False,False,False,False,False,False,False,False,False
41060,False,True,True,False,False,False,False,False,False,False,False,False,False
41070,False,True,True,False,False,False,False,False,False,False,False,False,False
41100,False,True,True,False,False,False,False,False,False,False,False,False,False
41300,False,True,True,False,False,False,False,False,False,True,False,False,False
41400,False,True,True,False,False,False,False,False,False,False,False,False,False
41500,False,False,False,False,False,False,True,False,False,False,False,False,False
41600,False,False,True,True,False,False,False,False,False,False,False,False,False
41660,False,True,True,True,False,False,False,False,False,False,False,False,False
41680,False,True,False,False,False,False,False,False,False,False,False,False,False
41700,False,False,True,False,False,False,True,False,False,False,False,False,False
41740,False,False,True,True,False,False,False,False,False,False,False,False,False
41800,False,True,False,False,False,True,False,True,False,False,False,False,False
41900,False,False,True,True,False,False,False,False,False,False,False,False,False
42000,False,True,False,False,True,False,False,False,False,False,False,False,False
42120,False,False,True,False,False,False,False,False,False,False,False,False,False
42140,False,True,False,True,True,False,False,False,False,False,False,False,False
42160,False,False,True,False,False,False,False,False,False,False,False,False,False
42170,False,True,True,True,False,True,True,False,False,False,False,False,False
42200,False,False,False,False,False,False,False,False,False,False,False,False,False
42210,False,False,False,True,False,False,False,False,False,False,False,False,False
42220,False,False,False,True,False,False,False,False,False,False,False,False,False
42230,False,False,False,True,False,False,False,False,False,False,False,False,False
42500,False,True,True,False,False,False,False,False,False,False,False,False,False
42650,False,False,True,False,False,False,False,False,False,False,False,False,False
42670,False,False,True,False,False,False,False,False,False,False,False,False,False
42680,False,False,True,False,False,False,False,False,False,False,False,False,False
42690,False,False,True,False,False,False,False,False,False,False,False,False,False
42700,False,False,True,False,False,False,False,False,False,False,False,False,False
42710,False,False,True,False,False,False,False,False,False,False,False,False,False
42810,False,False,False,False,False,True,False,False,False,False,False,False,False
42850,False,False,False,False,False,True,False,False,False,False,False,False,False
42900,False,False,False,False,False,True,False,False,False,False,False,False,False
42910,False,False,True,False,False,False,True,False,False,False,False,False,False
42920,False,False,False,False,False,True,False,False,False,False,False,False,False
42930,False,False,False,False,False,True,False,False,False,False,False,False,False
42940,False,False,False,False,False,True,False,False,False,False,False,False,False
42950,False,False,False,False,False,True,False,False,False,False,False,False,False
42960,False,False,False,False,False,True,False,False,False,False,False,False,False
42980,False,False,False,False,False,True,False,False,False,False,False,False,False
42990,False,False,False,False,False,True,False,False,False,False,False,False,False
43000,False,False,True,False,False,False,False,False,False,False,False,False,False
43100,False,False,False,False,False,False,False,True,False,False,False,False,False
43110,False,False,True,False,False,False,False,False,False,False,False,False,False
43190,False,True,True,False,False,False,False,False,False,False,False,False,False
43500,False,False,False,False,False,True,False,True,False,False,False,False,False
43600,False,False,False,True,False,False,False,False,False,False,False,False,False
44100,False,True,True,False,False,False,False,False,False,False,False,True,False
44200,False,True,False,False,False,True,False,False,False,False,False,False,False
44310,False,False,False,False,False,False,False,True,False,False,True,True,False
44340,False,False,True,False,False,True,False,False,False,False,False,False,False
44350,False,False,False,False,False,False,False,False,False,False,True,True,False
44360,False,False,False,False,False,False,False,True,False,False,True,True,False
44600,False,False,False,False,False,False,False,False,False,False,True,True,False
44680,False,False,False,False,False,False,False,False,False,False,False,True,False
44690,False,False,False,False,False,False,False,True,False,False,True,True,False
45000,False,True,False,False,False,True,False,False,False,False,False,False,False
45100,False,True,False,False,True,False,False,False,False,False,False,False,False
45300,False,False,False,False,False,False,False,True,False,False,False,False,False
45400,False,True,False,False,False,False,False,False,False,False,False,False,False
45410,False,False,False,False,False,False,False,False,False,False,False,True,False
45420,False,True,False,False,True,False,False,True,False,False,False,False,False
45450,False,True,False,False,True,False,False,False,False,False,False,False,False
45500,False,True,False,False,True,False,False,False,False,False,False,False,False
45700,False,False,True,True,False,False,False,False,False,False,False,False,False
45710,False,False,True,True,False,False,False,False,False,False,False,False,False
45720,False,False,True,True,False,False,False,False,False,False,False,False,False
45730,False,False,True,True,False,False,False,False,False,False,False,False,False
45740,False,False,True,True,False,False,False,False,False,False,False,False,False
45750,False,False,True,True,False,False,False,False,False,False,False,False,False
45760,False,False,True,False,False,False,False,False,False,False,False,False,False
45770,False,False,True,True,False,False,False,False,False,False,False,False,False
46000,False,True,False,True,False,False,False,False,False,False,False,False,False
46200,False,False,True,False,False,False,False,False,False,False,False,True,False
46250,False,False,True,False,False,False,False,False,False,False,False,False,False
46260,False,False,False,False,False,True,True,False,False,False,False,False,False
46270,False,False,False,False,False,True,True,False,False,False,False,False,False
46280,False,False,False,False,False,True,True,False,False,False,False,False,False
46290,False,False,False,False,False,True,False,False,False,False,False,False,False
46340,False,False,False,False,False,True,False,True,False,False,False,False,False
46350,False,False,False,False,False,True,False,False,False,False,False,False,False
46360,False,False,False,False,False,True,False,True,False,False,False,False,False
46370,False,False,False,False,False,False,False,True,False,False,False,False,False
46380,False,False,False,False,False,True,False,False,False,False,False,False,False
46400,False,False,True,False,False,False,True,False,False,False,False,False,False
46410,False,False,True,False,False,False,True,False,False,False,False,False,False
46440,False,False,False,False,False,True,False,False,False,False,False,False,False
46450,False,True,False,False,False,True,True,False,False,False,False,False,False
46480,False,False,False,True,False,False,False,False,False,False,False,False,False
46490,False,False,False,True,False,False,False,False,False,False,False,False,False
46500,False,False,False,True,True,False,False,False,False,False,False,False,False
46510,False,False,False,True,False,False,False,False,False,False,False,False,False
46520,False,True,True,False,False,False,False,False,False,False,False,False,False
46540,False,False,True,False,False,True,False,False,False,False,False,False,False
46550,False,False,False,True,False,False,False,False,False,False,False,False,False
46560,False,False,False,False,False,True,False,False,False,False,False,False,False
